"id","addtime","title","info","duration","cover","author","playcount","danmaku","likes","favorite","share","commentcount","publocation","pubtime","typename","laiyuan","coin"
"2310","2024-12-09 10:09:37","【才浅手工】挑战两个月从零手工打造一把伞中剑，油纸伞竟有这么多零件？","天刀最后一次测试了！今年大家一定玩的上（策划挪开剑仞，和我保证的）第一次露脸希望不会掉粉，本视频参考传统油纸伞制作方法，喜欢的话一定要三连支持一下！","632","http://i1.hdslb.com/bfs/archive/a03f16b9ea068789ffdd6709dc144f4c1fe5c689.jpg","才疏学浅的才浅","2694417","22669","375787","82494","11662","9378",\N,"2020-09-01 18:40:51","极客DIY","https://b23.tv/BV1WD4y1m7nF","391868"
"2311","2024-12-09 10:09:37","老 坛 胡 说 之 死","微博@edward8n24\
--\
这个视频如果过20w点赞或3w收藏\
解锁终极隐藏大招\
感恩！\
谢谢！","300","http://i1.hdslb.com/bfs/archive/863f2365daabf4f451b861844eac97c2b0bca413.jpg","老坛胡说","2058905","16105","229721","45693","5119","8681",\N,"2020-08-30 12:00:40","原创音乐","https://b23.tv/BV1oK411N7Rr","124292"
"2312","2024-12-09 10:09:37","“读评论”原来这才是我的真面目","点赞30万当场直接买微波炉\
点赞100万当场直接女装\
我giao","438","http://i0.hdslb.com/bfs/archive/4986ffb85bb1abf3ce398e2d667edea893237a38.jpg","记录生活的蛋黄派","4856336","34830","788227","30469","4246","5772",\N,"2020-08-31 16:52:05","美食测评","https://b23.tv/BV1mt4y1S7BY","110985"
"2313","2024-12-09 10:09:37","一路向北","-","225","http://i1.hdslb.com/bfs/archive/b1c965fb94372ff479d86f0b3563f30504ef1658.jpg","广西吴恩师","19573257","27621","983892","217139","114226","13867","广东","2020-09-02 21:03:34","翻唱","https://b23.tv/BV1VZ4y1T78D","696344"
"2314","2024-12-09 10:09:37","改装了一下自己新买的手表","-","126","http://i2.hdslb.com/bfs/archive/2b2745b3be6bcd5b94dae64a9099b34b642f991d.jpg","手工耿","4369496","14233","270550","9842","12714","6332",\N,"2020-09-01 19:18:49","手工","https://b23.tv/BV1ai4y1M7LS","45132"
"2315","2024-12-09 10:09:37","武汉人有多耿直？火爆当地的热干面，老板却让我别吃？？","事情后续发展：老板约我凌晨3点半见面...","720","http://i1.hdslb.com/bfs/archive/9ef571684de6a94d03658f7f72a27656826598b0.jpg","盗月社食遇记","4166569","30846","304176","36939","21146","5517",\N,"2020-08-29 21:30:29","美食侦探","https://b23.tv/BV14t4y1S7gQ","197516"
"2316","2024-12-09 10:09:37","纯黑《读评论》受伤攻略解说","说好的读评论她来了。\
直播间：https://egame.qq.com/r/23333 \
微博：@纯黑GK","333","http://i2.hdslb.com/bfs/archive/6950fcbaf92302541474fc4346f1d1d57d362f7a.jpg","-纯黑-","2465151","11153","202268","56818","10024","4211",\N,"2020-08-28 18:01:32","日常","https://b23.tv/BV1X54y12775","168541"
"2317","2024-12-09 10:09:37","【半佛】如何成为时间管理大师？","锐利的剑，锐利的眼。","732","http://i0.hdslb.com/bfs/archive/256bdd70a030a736f20afa08342216f9228b2856.jpg","硬核的半佛仙人","2521287","7915","150944","57775","24293","3283",\N,"2020-09-02 17:23:40","校园学习","https://b23.tv/BV1r54y127Tc","72903"
"2318","2024-12-09 10:09:37","婆 媳 关 系 大 师","点赞过15w！！！我会很开心！！！\
有人喜欢这种旅行向vlog么~let me know！\
BGM：\
这里是杭州(Love Paradise) - TangoZ\
Last summer - Barnes blvd\
Got Devices for days - Deep East Music\
Mr.chillman - Dryjo\
Acting - Melodiesinfonie","765","http://i1.hdslb.com/bfs/archive/42d18cf468ad830f569cfec65843877e96c5fd40.jpg","啊吗粽","2004957","15784","241073","16273","3067","2572",\N,"2020-08-31 18:00:08","搞笑","https://b23.tv/BV1uk4y1y7h3","148977"
"2319","2024-12-09 10:09:37","【朱一旦】226 给好朋友过生日，反而省下了一大笔钱","9月9日腾讯公益日，与我一起做好事！\
微博：朱一旦的枯燥生活\
微信搜一搜：朱一旦\
YouTube：【朱一旦的枯燥生活】官方频道\
知乎/网易云：朱一旦的枯燥生活\
公众号：朱一旦的枯燥生活\
BGM：《夜色钢琴曲》秋的思念 - 赵海洋\
和田薫 - 时代を超える想い","187","http://i2.hdslb.com/bfs/archive/09926cbcdb94cd600bbff6f979e2bacd26c237e2.jpg","朱一旦的枯燥生活","4227639","14049","605970","68394","10038","5484",\N,"2020-09-03 18:00:45","搞笑","https://b23.tv/BV13k4y1y7Lr","492864"
"2320","2024-12-09 10:09:37","靠谱盘点93：破防成功？LEC解说开团乌兹不行，不好意思，又是三比零的一年！","求求大家给我一个三连把\
这个对我真的很重要\
磕头辣 砰砰砰\
接下来会更新战队专访\
感兴趣的好兄弟们不要错过哦\
@靠谱电竞@超Carry的柴西","1015","http://i0.hdslb.com/bfs/archive/e79b087b64c12be12d24945263ecc96597339e35.jpg","靠谱电竞","3096011","18419","259792","37370","6062","3914",\N,"2020-09-02 00:34:19","电子竞技","https://b23.tv/BV1UV41127Pc","204573"
"2321","2024-12-09 10:09:37","200小时《手绘  七龙珠全员》  这是你的童年吗？","帅小伙又肝画了，这次挑战的是七龙珠，一共用了一个多月的时间来制作，画的尺寸是7.8米*0.6米，内容为鸟山明先生的七龙珠漫画里的七龙珠角色。制作不易，这次一定！！\
希望大家可以喜欢我的视频！！","877","http://i1.hdslb.com/bfs/archive/0d8c4540567169591bcd2391c8c5fb2c6328dc26.jpg","想画画的吉仔","1414335","14505","210562","79820","16740","5652",\N,"2020-08-26 19:15:50","绘画","https://b23.tv/BV1Uf4y1Q7Bi","268890"
"2322","2024-12-09 10:09:41","【老番茄】史上最狠中学生(大结局)","游戏：《The Walking Dead: The Final Season》。感兴趣的推荐购买原游戏进行体验。\
第一集：BV1YK4y1s7UA； 第二集：BV1DC4y1b7UA； 第三集：BV15a4y1J7Lr\
如果喜欢，希望一键三连支持一下~","948","http://i2.hdslb.com/bfs/archive/a64c96bd761b1939b3b167de0d93d7ec784048de.jpg","老番茄","8180457","89525","625885","156761","14652","11747",\N,"2020-09-05 19:21:24","单机游戏","https://b23.tv/BV1zh41197BA","448344"
"2323","2024-12-09 10:09:41","家 有 骚 话 ！","做了好久啊啊啊啊啊啊啊啊~~~~~~~~~\
灵感来源BV1Qx411V7xi\
\
家有儿女第九期：（本视频）\
家有儿女第八期：BV1az411i74F\
家有儿女第七期：BV15K4y1k7Fu\
家有儿女第六期：BV1x7411S76z\
家有儿女第五期：BV16E411s7L4\
家有儿女第四期：av89256115\
家有儿女第三期：av86154367\
家有儿女第二期：av83130733\
家有儿女第一期：av70131862","117","http://i0.hdslb.com/bfs/archive/a372191b3936f11e6b9ac55cb4187d051d0163ca.jpg","红豆稀饭中","7936661","15067","448722","123228","46303","2205",\N,"2020-09-09 17:00:43","鬼畜调教","https://b23.tv/BV1fK4y1h7q2","131804"
"2324","2024-12-09 10:09:41","大家好，我是Faker","大家好，我是Faker! 今天起正式入驻B站啦！\
哔哩哔哩的小伙伴们，有想看的内容就用弹幕告诉我吧！\
请大家多多关注！","56","http://i0.hdslb.com/bfs/archive/e6ba910518856110206b1d7e0065d7d3d363a518.jpg","T1-Faker","5911765","17056","423004","46764","39345","0",\N,"2020-09-07 19:00:25","电子竞技","https://b23.tv/BV1464y1F7pZ","219201"
"2325","2024-12-09 10:09:41","猴哥你怎么偷穿妹子的小鞋子？【阅片无数63】","想看更多的阅片无数小伙伴们转发三连搞起来哦\
更多生活中的凉风请参见→微博@凉风Kaze\
第六十二期BV19A411n7av：最近超多人问的妹子，找到了！\
第六十一期BV1gv41117zN：最强作弊！爱因斯坦附身！\
第六十期BV1bi4y1g7zM：警察：我想起高兴的事情\
第五十九期BV1uZ4y1K7mA：人在极度愤怒下真的可以躲子弹\
第五十八期BV1Lp4y1q7Ly：史上最没面子女鬼","667","http://i2.hdslb.com/bfs/archive/4645b3b3c8907a63b9b85caaa5b803e527cbfcd2.jpg","凉风Kaze","4100176","29761","375909","29396","5978","4695",\N,"2020-09-09 22:00:53","影视杂谈","https://b23.tv/BV1dh411R7Ps","96246"
"2326","2024-12-09 10:09:41","不 要 笑 挑 战 ！【第1000期】","微博@徐大虾咯咯","632","http://i0.hdslb.com/bfs/archive/121b3ab87ef1ecb9289df60d18c18e46db97b905.jpg","徐大虾咯","27062420","208898","1629036","215737","49481","18241","重庆","2020-09-07 12:47:16","搞笑","https://b23.tv/BV1T541187ho","618161"
"2327","2024-12-09 10:09:41","路 过 的 假 面 大 爷","假面骑士的退休日常","279","http://i0.hdslb.com/bfs/archive/ae64a482622eecaf4bb0310d6f1133f2e8c817e4.jpg","神奇的老皮","3035270","5372","261491","66245","31299","2572",\N,"2020-09-04 15:35:01","特摄","https://b23.tv/BV1z54y127AM","168090"
"2328","2024-12-09 10:09:41","从木头里取出进击的巨人 兵长利威尔","拖了有一段时间的兵长算是出来了，接下来会尝试做一些国漫人物，这期还望大家点个赞，每个评论跟弹幕小卢都会看到的！","142","http://i0.hdslb.com/bfs/archive/7de8074afbf2e02ebff9e1a753d8182bf83fd153.jpg","卢正义的雕刻时光","8196139","15337","1111037","155075","20243","7526",\N,"2020-09-09 11:30:47","手工","https://b23.tv/BV1Z5411b7go","830517"
"2329","2024-12-09 10:09:41","愿你归来仍是少年","小红：其实我也想","215","http://i2.hdslb.com/bfs/archive/714fb7be99758bbda5ca38482a4646c79b8ffb09.jpg","进击的金厂长","2775825","8677","212406","38587","7998","5116","江苏","2020-09-02 18:08:50","同人·手书","https://b23.tv/BV1wi4y1u7kx","125780"
"2330","2024-12-09 10:09:41","Papi酱的周一放送——休完产假的我回来了","休产假比加班还累，养小孩比想象更贵。but I'm still me，一个集美貌……懒得说了。（大家好我回来了！！","709","http://i2.hdslb.com/bfs/archive/24ed6212d5b8162f77a8efd1e0f4b290c19a44da.jpg","papi酱","7506380","49641","842735","139333","49664","18693",\N,"2020-09-07 18:00:43","搞笑","https://b23.tv/BV1T541187N1","641725"
"2331","2024-12-09 10:09:41","永远拼不完的无限银河之谜拼图，帅小伙拼崩溃了","微博：是贤宝宝本人\
youtube：贤宝宝","508","http://i2.hdslb.com/bfs/archive/c59c40f8e1c261028e696415d38756ab6fe31770.jpg","贤宝宝Baby","4881576","27086","540025","34068","5659","4207",\N,"2020-09-04 16:00:05","日常","https://b23.tv/BV1mh41197uE","128059"
"2332","2024-12-09 10:09:41","英灵之躯 击落神明！不要眨眼 你永远不知道FATE系列到底有多少英灵！FGO五周年纪念","BGM:take my hand  素材：fate全系列\
没有人比我更懂FATE √√√","251","http://i1.hdslb.com/bfs/archive/9cce35e3e85135258711fa3c2b1b10f14650df6f.jpg","战场ヶ原-","4112546","4697","198031","146076","20039","3203",\N,"2020-09-03 18:04:23","MAD·AMV","https://b23.tv/BV1QZ4y1K7Nw","160500"
"2333","2024-12-09 10:09:41","月售35万根的超人气甜点，自己在家做，结果...","微信公众号【绵羊料理】有详细的菜谱，打算交作业的同学记得订阅+ \
日更微博【绵羊不只会料理】https://weibo.com/mianyangliaoli \
油管同步更新：https://www.youtube.com/c/sheephoho","356","http://i2.hdslb.com/bfs/archive/0ddcad0002cfd4a12e3a2e09fec76ffc8d76c2ce.jpg","绵羊料理","8777328","27313","613670","89917","22723","5139",\N,"2020-09-05 19:43:21","美食制作","https://b23.tv/BV1M5411b7eT","402797"
"2334","2024-12-09 10:09:41","【朱一旦】226 给好朋友过生日，反而省下了一大笔钱","9月9日腾讯公益日，与我一起做好事！\
微博：朱一旦的枯燥生活\
微信搜一搜：朱一旦\
YouTube：【朱一旦的枯燥生活】官方频道\
知乎/网易云：朱一旦的枯燥生活\
公众号：朱一旦的枯燥生活\
BGM：《夜色钢琴曲》秋的思念 - 赵海洋\
和田薫 - 时代を超える想い","187","http://i2.hdslb.com/bfs/archive/09926cbcdb94cd600bbff6f979e2bacd26c237e2.jpg","朱一旦的枯燥生活","4227639","14049","605970","68394","10038","5484",\N,"2020-09-03 18:00:45","搞笑","https://b23.tv/BV13k4y1y7Lr","492864"
"2335","2024-12-09 10:09:41","我的发明不是废品","互联网上的手工耿是我们熟悉的“无用发明家”、“保定爱迪生”，他用“弹脑瓜崩神器”、“破釜沉舟跑步机”征服了全体网友。现实中的手工耿是性格内向的农村小伙耿帅。在周围人“不务正业”的嘲笑声中，他选择了按照自己喜欢的方式去生活，证明了“无用”的发明也能发挥它的价值。“无用”只是庸俗的偏见，坚持理想的人身上都有光。手工耿的理想答案，仅供参考。","236","http://i1.hdslb.com/bfs/archive/38851e0a7834c0632eb5a18afe019aeb25208790.jpg","央视新闻","8428867","23712","772157","100648","30784","12801",\N,"2020-09-04 21:15:12","社会","https://b23.tv/BV1ct4y1S7Br","304050"
"2336","2024-12-09 10:09:41","【医学博士】女朋友痛经除了说多喝热水，还能做什么？","大家好！出这类视频的目的是为了让大家更好的了解这方面的知识。有很多女生被痛经困扰，甚至困扰了男生，希望大家摘掉有色眼镜，认真学习，并转发给需要的人。Peace!","430","http://i0.hdslb.com/bfs/archive/52ba5f35fe031bb5b5b6f004bdfedbcaeb1f9fe8.jpg","兔叭咯","2741075","9068","254965","135090","91927","5415",\N,"2020-09-05 17:29:29","科学科普","https://b23.tv/BV1u54y1v7hT","150470"
"2337","2024-12-09 10:09:41","【敖厂长】07年关卡设计绝赞的日本游戏，必看！","囧的呼唤 系列\
感谢大家的批评和监督。视频本质其实为娱乐休闲视频，勿作为科普视频参考，更不是什么所谓的硬核视频。\
本期视频文案部分的客观事物内容参考wiki百科，引用WIKI百科参考词条包括：Contra 4 & Contra\
\
本期视频引用画面出处\
和官方预告片\
引用时段：0:03秒-0:53秒\
================================\
另外5:55秒后的大部分游戏画面是我在模拟器上录制的\
并且为了方便短期制作对游戏使用了两条金手指AR码，","713","http://i2.hdslb.com/bfs/archive/e670f4a335c715a3665e072e1aaf886ac4e7f735.jpg","敖厂长","2911477","8922","171682","20384","3215","3524",\N,"2020-09-10 12:00:02","单机游戏","https://b23.tv/BV1zh411R7ac","67053"
"2338","2024-12-09 10:09:41","【JUMP】年轻人都快苦死了，大家当个人吧。","吃苦是福的话，福如东海就是诅咒了。","361","http://i1.hdslb.com/bfs/archive/f3b2c6961dee2a7d6ea66635e7b51a4ae647ff87.jpg","暴躁的仙人JUMP","4811263","8395","247716","58691","35297","7154","浙江","2020-09-08 17:28:32","财经商业","https://b23.tv/BV1Ef4y1X7MU","101588"
"2339","2024-12-09 10:09:41","【懂点儿啥】美国航母又闯南海，东风“歪嘴一笑”","弹道反舰导弹的出现，彻底改变了南海即有的游戏规则。","661","http://i2.hdslb.com/bfs/archive/aefbd167609b4df12f3010d85eefdbc344d7f564.jpg","观察者网","2825351","12891","290756","16146","1960","2660","上海","2020-09-06 11:26:07","社科·法律·心理","https://b23.tv/BV16y4y1y7Ed","85921"
"2340","2024-12-09 10:09:41","【别丧了】看完这些纪录片你会发现人间值得！励志向纪录片TOP10","我们所处的世界很大 ，看远点，看广点，眼前的琐碎烦恼就不算什么，而纪录片就是带我们看世界的窗口。","398","http://i0.hdslb.com/bfs/archive/071136fd8ed3936ac42b5f97663e7f0abce89aa4.jpg","看不见的罗杰","2782518","3200","160962","285371","15778","1576",\N,"2020-09-08 19:16:12","影视杂谈","https://b23.tv/BV1LZ4y1N7tG","110820"
"2341","2024-12-09 10:09:41","《耗时半年!3000张板绘完成[石之海]三重特效动画》","2020年2月开始企划，4月开始正式制作，花了5个多月终于把这个手书做出来了。数位板型号：CTL-671，软件使用Ps CS2019及Pr Pro cc制作，人物外形稍有修改，内容有剧透成分。\
BGM-1:Through The Fire And Flames[Piano reproduction]\
2:Diamond Sky (Skrux Remix)\
3:STAND PROUD Dramatic Ver.[抒情翻唱版]-原视频BV1vE411N77Z-作者：#木马君#\
单幅工作量最短5分钟左右，最长1","934","http://i0.hdslb.com/bfs/archive/cebeb18ce146457f1d8b26eefe27c8d10ac38b09.jpg","ZALST染城","3661542","12403","307389","179995","33572","5039",\N,"2020-09-10 10:00:58","同人·手书","https://b23.tv/BV1zh411R774","343292"
"2342","2024-12-09 10:09:41","这是一条蓄谋已久的视频","-","60","http://i1.hdslb.com/bfs/archive/82849f67e9dad9c6c8194b1ba7e068ac0e7c7ccb.jpg","瑟瑟跑步","3446530","5465","289082","18151","3799","5038",\N,"2020-09-04 19:10:30","竞技体育","https://b23.tv/BV1ED4y1m7Bc","125527"
"2343","2024-12-09 10:09:41","【防诈骗】为什么你不该（和我）赌牌-”False Shuffle“和“Second deal\"","两种玩牌作弊的手法。小心你的对手身怀绝技。\
 \
↓↓更多精彩请关注↓↓\
围脖：@刘谦","117","http://i1.hdslb.com/bfs/archive/c60acca3f6e45740314deb21ed3245b2e40ddc74.jpg","刘谦","7117841","7402","353540","63860","48605","7483",\N,"2020-09-10 16:08:42","明星综合","https://b23.tv/BV1aV411m79Q","178114"
"2344","2024-12-09 10:09:41","【电饭煲孵小鸡】历时21天，我用电饭煲孵了一窝小鸡！","对了那本家禽孵化新方法，写得真的蛮不用心的，不建大家议购买。\
可我点错了还不小心一下买了两本。\
（本来想拍黄色的小土鸡出壳的，后来蛋被我弄混了，铁柱里大部分都是乌鸡蛋，小土鸡都集中在二妞那了。sigh...）","535","http://i0.hdslb.com/bfs/archive/ff06158a2e1ce98491658b06ae09977ee22c28e8.jpg","淘米睡起床了","2079119","11510","214018","37678","24866","4191",\N,"2020-09-06 19:33:44","科学科普","https://b23.tv/BV1ZA411n7Ce","102010"
